Test Epoch:214 Total Step:33540 Loss:1.5175 Acc:0.1112 Token Acc:0.3425 Seq Acc:0.0000
Test Epoch:215 Total Step:33696 Loss:1.5166 Acc:0.1489 Token Acc:0.3423 Seq Acc:0.0000
Test Epoch:216 Total Step:33852 Loss:1.5173 Acc:0.1271 Token Acc:0.3426 Seq Acc:0.0000
Test Epoch:217 Total Step:34008 Loss:1.5164 Acc:0.1275 Token Acc:0.3401 Seq Acc:0.0000
Test Epoch:218 Total Step:34164 Loss:1.5163 Acc:0.1239 Token Acc:0.3402 Seq Acc:0.0000
Test Epoch:219 Total Step:34320 Loss:1.5161 Acc:0.1200 Token Acc:0.3407 Seq Acc:0.0000
Test Epoch:220 Total Step:34476 Loss:1.5160 Acc:0.1271 Token Acc:0.3404 Seq Acc:0.0000
Test Epoch:221 Total Step:34632 Loss:1.5174 Acc:0.1129 Token Acc:0.3425 Seq Acc:0.0000
Test Epoch:222 Total Step:34788 Loss:1.5161 Acc:0.1191 Token Acc:0.3403 Seq Acc:0.0000
Test Epoch:223 Total Step:34944 Loss:1.5158 Acc:0.1267 Token Acc:0.3403 Seq Acc:0.0000
Test Epoch:224 Total Step:35100 Loss:1.5160 Acc:0.1187 Token Acc:0.3404 Seq Acc:0.0000
Test Epoch:225 Total Step:35256 Loss:1.5160 Acc:0.1351 Token Acc:0.3418 Seq Acc:0.0000
Test Epoch:226 Total Step:35412 Loss:1.5158 Acc:0.1275 Token Acc:0.3421 Seq Acc:0.0000
Test Epoch:227 Total Step:35568 Loss:1.5160 Acc:0.1341 Token Acc:0.3411 Seq Acc:0.0000
Test Epoch:228 Total Step:35724 Loss:1.5156 Acc:0.1402 Token Acc:0.3402 Seq Acc:0.0000
Test Epoch:229 Total Step:35880 Loss:1.5158 Acc:0.1270 Token Acc:0.3402 Seq Acc:0.0000
Test Epoch:230 Total Step:36036 Loss:1.5157 Acc:0.1210 Token Acc:0.3403 Seq Acc:0.0000
